2024-05-13 15:13:04,948 INFO    StreamThr :1233830 [internal.py:wandb_internal():86] W&B internal server running at pid: 1233830, started at: 2024-05-13 15:13:04.947707
2024-05-13 15:13:05,627 DEBUG   HandlerThread:1233830 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-105-generic-x86_64-with-glibc2.31', 'python': '3.10.11', 'heartbeatAt': '2024-05-13T06:13:05.623191', 'startedAt': '2024-05-13T06:13:04.919025', 'docker': None, 'cuda': None, 'args': ('--run_name', 'adam_20steps', '--start', '0', '--end', '100', '--decoder_inv_steps', '20', '--decoder_lr', '0.01', '--decoder_adam', 'True', '--inversion_type', 'new_alg', '--with_tracking'), 'state': 'running', 'program': '/home/icl2/khlee/InstaFlow/code/main_new_algorithm.py', 'codePath': 'code/main_new_algorithm.py', 'git': {'remote': 'https://github.com/khlee0192/InstaFlow.git', 'commit': 'b2acd2840da4828ebc95f7c30bb16daf65c900f4'}, 'email': 'khlee0192@gmail.com', 'root': '/home/icl2/khlee/InstaFlow', 'host': 'icl2-XPS-8950', 'username': 'icl2', 'executable': '/home/icl2/anaconda3/bin/python', 'cpu_count': 12, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3547.41945, 'min': 800.0, 'max': 4700.0}, 'cpu_freq_per_core': [{'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 1832.554, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 5000.0}, {'current': 3600.0, 'min': 800.0, 'max': 5000.0}, {'current': 4315.835, 'min': 800.0, 'max': 5000.0}, {'current': 3600.0, 'min': 800.0, 'max': 5000.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 4900.0}, {'current': 3600.0, 'min': 800.0, 'max': 3800.0}, {'current': 3600.0, 'min': 800.0, 'max': 3800.0}, {'current': 3600.0, 'min': 800.0, 'max': 3800.0}, {'current': 3600.0, 'min': 800.0, 'max': 3800.0}], 'disk': {'total': 456.8200225830078, 'used': 316.06976318359375}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 15.34354019165039}}
2024-05-13 15:13:05,627 INFO    HandlerThread:1233830 [system_monitor.py:probe():211] Finished collecting system info
2024-05-13 15:13:05,627 INFO    HandlerThread:1233830 [system_monitor.py:probe():214] Publishing system info
2024-05-13 15:13:05,627 DEBUG   HandlerThread:1233830 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-05-13 15:13:05,627 DEBUG   HandlerThread:1233830 [system_info.py:_save_pip():67] Saving pip packages done
2024-05-13 15:13:05,627 DEBUG   HandlerThread:1233830 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-05-13 15:13:06,472 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/requirements.txt
2024-05-13 15:13:06,472 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/conda-environment.yaml
2024-05-13 15:13:06,472 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/wandb-summary.json
2024-05-13 15:13:11,435 DEBUG   HandlerThread:1233830 [system_info.py:_save_conda():86] Saving conda packages done
2024-05-13 15:13:11,435 INFO    HandlerThread:1233830 [system_monitor.py:probe():216] Finished publishing system info
2024-05-13 15:13:11,466 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: status_report
2024-05-13 15:13:11,466 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: keepalive
2024-05-13 15:13:11,467 DEBUG   SenderThread:1233830 [sender.py:send():369] send: files
2024-05-13 15:13:11,467 INFO    SenderThread:1233830 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2024-05-13 15:13:11,473 DEBUG   SenderThread:1233830 [sender.py:send():369] send: telemetry
2024-05-13 15:13:11,474 DEBUG   SenderThread:1233830 [sender.py:send():369] send: config
2024-05-13 15:13:11,474 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: stop_status
2024-05-13 15:13:11,474 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: stop_status
2024-05-13 15:13:11,476 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/conda-environment.yaml
2024-05-13 15:13:11,476 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/wandb-metadata.json
2024-05-13 15:13:12,055 DEBUG   SenderThread:1233830 [sender.py:send():369] send: exit
2024-05-13 15:13:12,055 INFO    SenderThread:1233830 [sender.py:send_exit():574] handling exit code: 1
2024-05-13 15:13:12,056 INFO    SenderThread:1233830 [sender.py:send_exit():576] handling runtime: 6
2024-05-13 15:13:12,056 INFO    SenderThread:1233830 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2024-05-13 15:13:12,056 INFO    SenderThread:1233830 [sender.py:send_exit():582] send defer
2024-05-13 15:13:12,056 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:12,057 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 0
2024-05-13 15:13:12,057 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:12,057 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 0
2024-05-13 15:13:12,057 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 1
2024-05-13 15:13:12,057 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:12,057 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 1
2024-05-13 15:13:12,057 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:12,057 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 1
2024-05-13 15:13:12,057 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 2
2024-05-13 15:13:12,057 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:12,057 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 2
2024-05-13 15:13:12,057 INFO    HandlerThread:1233830 [system_monitor.py:finish():190] Stopping system monitor
2024-05-13 15:13:12,057 DEBUG   SystemMonitor:1233830 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-05-13 15:13:12,057 INFO    HandlerThread:1233830 [interfaces.py:finish():202] Joined cpu monitor
2024-05-13 15:13:12,057 DEBUG   SystemMonitor:1233830 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2024-05-13 15:13:12,057 INFO    HandlerThread:1233830 [interfaces.py:finish():202] Joined disk monitor
2024-05-13 15:13:12,057 DEBUG   SystemMonitor:1233830 [system_monitor.py:_start():170] Publishing last batch of metrics
2024-05-13 15:13:12,080 INFO    wandb-upload_0:1233830 [upload_job.py:push():133] Uploaded file /tmp/tmpt6jt7qx4wandb/igj6gug1-wandb-metadata.json
2024-05-13 15:13:12,083 INFO    HandlerThread:1233830 [interfaces.py:finish():202] Joined gpu monitor
2024-05-13 15:13:12,083 INFO    HandlerThread:1233830 [interfaces.py:finish():202] Joined memory monitor
2024-05-13 15:13:12,083 INFO    HandlerThread:1233830 [interfaces.py:finish():202] Joined network monitor
2024-05-13 15:13:12,084 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:12,084 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 2
2024-05-13 15:13:12,084 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 3
2024-05-13 15:13:12,084 DEBUG   SenderThread:1233830 [sender.py:send():369] send: stats
2024-05-13 15:13:12,084 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:12,084 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 3
2024-05-13 15:13:12,084 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:12,084 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 3
2024-05-13 15:13:12,084 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 4
2024-05-13 15:13:12,084 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:12,084 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 4
2024-05-13 15:13:12,084 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:12,084 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 4
2024-05-13 15:13:12,084 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 5
2024-05-13 15:13:12,084 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:12,084 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 5
2024-05-13 15:13:12,084 DEBUG   SenderThread:1233830 [sender.py:send():369] send: summary
2024-05-13 15:13:12,084 INFO    SenderThread:1233830 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2024-05-13 15:13:12,085 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:12,085 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 5
2024-05-13 15:13:12,085 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 6
2024-05-13 15:13:12,085 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:12,085 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 6
2024-05-13 15:13:12,085 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:12,085 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 6
2024-05-13 15:13:12,086 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: status_report
2024-05-13 15:13:12,295 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 7
2024-05-13 15:13:12,295 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:12,295 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 7
2024-05-13 15:13:12,295 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:12,295 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 7
2024-05-13 15:13:12,476 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/config.yaml
2024-05-13 15:13:12,477 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/wandb-summary.json
2024-05-13 15:13:12,477 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/output.log
2024-05-13 15:13:13,056 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-13 15:13:13,767 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 8
2024-05-13 15:13:13,767 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: poll_exit
2024-05-13 15:13:13,767 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:13,767 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 8
2024-05-13 15:13:13,767 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:13,767 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 8
2024-05-13 15:13:13,767 INFO    SenderThread:1233830 [job_builder.py:build():240] Attempting to build job artifact
2024-05-13 15:13:13,767 INFO    SenderThread:1233830 [job_builder.py:build():264] is repo sourced job
2024-05-13 15:13:13,768 INFO    SenderThread:1233830 [job_builder.py:build():305] adding wandb-job metadata file
2024-05-13 15:13:13,798 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 9
2024-05-13 15:13:13,799 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:13,799 DEBUG   SenderThread:1233830 [sender.py:send():369] send: artifact
2024-05-13 15:13:13,799 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 9
2024-05-13 15:13:14,058 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-13 15:13:14,477 INFO    Thread-12 :1233830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/output.log
2024-05-13 15:13:15,480 INFO    wandb-upload_0:1233830 [upload_job.py:push():91] Uploaded file /home/icl2/.local/share/wandb/artifacts/staging/tmpzwxfz4by
2024-05-13 15:13:15,485 INFO    wandb-upload_1:1233830 [upload_job.py:push():91] Uploaded file /home/icl2/.local/share/wandb/artifacts/staging/tmp5xn_7bxa
2024-05-13 15:13:16,904 INFO    SenderThread:1233830 [sender.py:send_artifact():1450] sent artifact job-https___github.com_khlee0192_InstaFlow.git_code_main_new_algorithm.py - {'id': 'QXJ0aWZhY3Q6ODMzODg0MDgx', 'digest': 'c410bbc0fa5f312d4c1911844b661090', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3Mzk4OTYzOA==', 'latestArtifact': None}, 'version': 'latest'}
2024-05-13 15:13:16,904 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:16,905 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 9
2024-05-13 15:13:16,905 INFO    SenderThread:1233830 [dir_watcher.py:finish():359] shutting down directory watcher
2024-05-13 15:13:17,479 INFO    SenderThread:1233830 [dir_watcher.py:finish():389] scan: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files
2024-05-13 15:13:17,480 INFO    SenderThread:1233830 [dir_watcher.py:finish():403] scan save: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/config.yaml config.yaml
2024-05-13 15:13:17,480 INFO    SenderThread:1233830 [dir_watcher.py:finish():403] scan save: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/output.log output.log
2024-05-13 15:13:17,485 INFO    SenderThread:1233830 [dir_watcher.py:finish():403] scan save: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/conda-environment.yaml conda-environment.yaml
2024-05-13 15:13:17,485 INFO    SenderThread:1233830 [dir_watcher.py:finish():403] scan save: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/wandb-metadata.json wandb-metadata.json
2024-05-13 15:13:17,485 INFO    SenderThread:1233830 [dir_watcher.py:finish():403] scan save: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/wandb-summary.json wandb-summary.json
2024-05-13 15:13:17,487 INFO    SenderThread:1233830 [dir_watcher.py:finish():403] scan save: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/requirements.txt requirements.txt
2024-05-13 15:13:17,488 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 10
2024-05-13 15:13:17,489 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: poll_exit
2024-05-13 15:13:17,489 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:17,490 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 10
2024-05-13 15:13:17,490 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:17,490 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 10
2024-05-13 15:13:17,490 INFO    SenderThread:1233830 [file_pusher.py:finish():159] shutting down file pusher
2024-05-13 15:13:18,003 INFO    wandb-upload_1:1233830 [upload_job.py:push():133] Uploaded file /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/output.log
2024-05-13 15:13:18,077 INFO    wandb-upload_0:1233830 [upload_job.py:push():133] Uploaded file /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/config.yaml
2024-05-13 15:13:18,113 INFO    wandb-upload_3:1233830 [upload_job.py:push():133] Uploaded file /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/wandb-summary.json
2024-05-13 15:13:18,125 INFO    wandb-upload_4:1233830 [upload_job.py:push():133] Uploaded file /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/requirements.txt
2024-05-13 15:13:18,157 INFO    wandb-upload_2:1233830 [upload_job.py:push():133] Uploaded file /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/files/conda-environment.yaml
2024-05-13 15:13:18,358 INFO    Thread-11 (_thread_body):1233830 [sender.py:transition_state():602] send defer: 11
2024-05-13 15:13:18,358 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:18,359 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 11
2024-05-13 15:13:18,360 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:18,360 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 11
2024-05-13 15:13:18,360 INFO    SenderThread:1233830 [file_pusher.py:join():164] waiting for file pusher
2024-05-13 15:13:18,360 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 12
2024-05-13 15:13:18,360 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:18,360 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 12
2024-05-13 15:13:18,361 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:18,361 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 12
2024-05-13 15:13:18,572 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 13
2024-05-13 15:13:18,573 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:18,573 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 13
2024-05-13 15:13:18,574 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:18,574 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 13
2024-05-13 15:13:18,574 INFO    SenderThread:1233830 [sender.py:transition_state():602] send defer: 14
2024-05-13 15:13:18,574 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: defer
2024-05-13 15:13:18,574 INFO    HandlerThread:1233830 [handler.py:handle_request_defer():170] handle defer: 14
2024-05-13 15:13:18,575 DEBUG   SenderThread:1233830 [sender.py:send():369] send: final
2024-05-13 15:13:18,575 DEBUG   SenderThread:1233830 [sender.py:send():369] send: footer
2024-05-13 15:13:18,575 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: defer
2024-05-13 15:13:18,575 INFO    SenderThread:1233830 [sender.py:send_request_defer():598] handle sender defer: 14
2024-05-13 15:13:18,576 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-13 15:13:18,577 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: poll_exit
2024-05-13 15:13:18,577 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: server_info
2024-05-13 15:13:18,578 DEBUG   SenderThread:1233830 [sender.py:send_request():396] send_request: server_info
2024-05-13 15:13:18,582 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: get_summary
2024-05-13 15:13:18,583 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: sampled_history
2024-05-13 15:13:18,772 INFO    MainThread:1233830 [wandb_run.py:_footer_history_summary_info():3464] rendering history
2024-05-13 15:13:18,772 INFO    MainThread:1233830 [wandb_run.py:_footer_history_summary_info():3496] rendering summary
2024-05-13 15:13:18,772 INFO    MainThread:1233830 [wandb_run.py:_footer_sync_info():3423] logging synced files
2024-05-13 15:13:18,773 DEBUG   HandlerThread:1233830 [handler.py:handle_request():144] handle_request: shutdown
2024-05-13 15:13:18,773 INFO    HandlerThread:1233830 [handler.py:finish():854] shutting down handler
2024-05-13 15:13:19,578 INFO    WriterThread:1233830 [datastore.py:close():298] close: /home/icl2/khlee/InstaFlow/code/wandb/run-20240513_151304-lezpr5ug/run-lezpr5ug.wandb
2024-05-13 15:13:19,771 INFO    SenderThread:1233830 [sender.py:finish():1526] shutting down sender
2024-05-13 15:13:19,772 INFO    SenderThread:1233830 [file_pusher.py:finish():159] shutting down file pusher
2024-05-13 15:13:19,772 INFO    SenderThread:1233830 [file_pusher.py:join():164] waiting for file pusher
