2024-05-03 21:21:39,377 INFO    StreamThr :1735632 [internal.py:wandb_internal():86] W&B internal server running at pid: 1735632, started at: 2024-05-03 21:21:39.376122
2024-05-03 21:22:20,515 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:22:22,109 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:24,110 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:24,965 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: stop_status
2024-05-03 21:22:24,966 DEBUG   SenderThread:1735632 [sender.py:send_request():396] send_request: stop_status
2024-05-03 21:22:25,519 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:22:26,111 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:28,111 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:30,112 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:30,536 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:22:32,112 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:34,113 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:35,565 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:22:36,117 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:38,121 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:39,966 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: stop_status
2024-05-03 21:22:39,966 DEBUG   SenderThread:1735632 [sender.py:send_request():396] send_request: stop_status
2024-05-03 21:22:40,123 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:40,239 DEBUG   SystemMonitor:1735632 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-05-03 21:22:40,241 DEBUG   SenderThread:1735632 [sender.py:send():369] send: stats
2024-05-03 21:22:40,600 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:22:43,125 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:45,126 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:45,818 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:22:49,128 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:22:51,094 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:22:54,967 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: stop_status
2024-05-03 21:22:54,968 DEBUG   SenderThread:1735632 [sender.py:send_request():396] send_request: stop_status
2024-05-03 21:22:56,238 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:01,239 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:06,240 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:09,968 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: stop_status
2024-05-03 21:23:09,970 DEBUG   SenderThread:1735632 [sender.py:send_request():396] send_request: stop_status
2024-05-03 21:23:10,252 DEBUG   SenderThread:1735632 [sender.py:send():369] send: stats
2024-05-03 21:23:11,254 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:16,255 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:21,256 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:24,966 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: stop_status
2024-05-03 21:23:24,967 DEBUG   SenderThread:1735632 [sender.py:send_request():396] send_request: stop_status
2024-05-03 21:23:27,172 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:32,173 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:37,176 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:39,967 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: stop_status
2024-05-03 21:23:39,968 DEBUG   SenderThread:1735632 [sender.py:send_request():396] send_request: stop_status
2024-05-03 21:23:40,244 DEBUG   SenderThread:1735632 [sender.py:send():369] send: stats
2024-05-03 21:23:42,245 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:47,246 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:52,246 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:23:54,967 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: stop_status
2024-05-03 21:23:54,967 DEBUG   SenderThread:1735632 [sender.py:send_request():396] send_request: stop_status
2024-05-03 21:23:58,186 DEBUG   HandlerThread:1735632 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 21:24:01,162 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
2024-05-03 21:24:02,162 INFO    Thread-17 :1735632 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/icl2/khlee/InstaFlow/wandb/run-20240503_212139-4rts7v4n/files/output.log
